cgpa,score,placed
6.92,6.93,0
6.38,6.81,0
6.37,5.96,0
8.45,8.47,1
6.72,7.11,0
7.35,7.52,0
5.56,5.34,0
6.51,6.02,0
7.4,7.84,0
8.21,8.12,0
6.14,6.07,0
8.62,8.92,0
5.35,5.5,0
8.04,8.25,1
8.25,8.04,0
8.91,9.06,1
8.41,8.79,0
8.63,8.15,0
9.86,9.59,0
6.85,6.89,0
8.52,8.88,0
4.94,5.23,0
9.08,8.88,0
6.88,7.36,0
5.58,5.32,0
8.69,8.94,0
6.85,6.88,0
5.72,5.99,0
6.61,6.3,0
4.98,5.26,0
5.61,5.77,0
6.82,6.36,1
8.55,8.69,1
9.69,10,1
7.88,7.74,1
5.72,5.67,0
8.26,8.18,0
9.9,9.62,1
9.5,9,0
6.05,5.62,0
7.44,7.24,0
5.43,5.49,0
7.28,6.95,0
7.41,7.18,1
8.14,8.08,0
5.8,6.09,0
6.33,6.45,0
8.15,8.43,0
8.74,8.86,0
5.84,5.91,0
9.04,9.42,0
6.87,6.87,0
5.38,5.52,0
5.89,5.52,0
6.62,6.81,0
9.2,9.63,1
4.87,5.19,0
9.6,9.99,1
10.35,9.97,0
7.15,7.29,0
7.48,7.77,0
7.41,7.86,0
7.45,7.72,0
8.77,8.56,0
6.91,6.46,0
8.82,8.65,1
5.92,5.45,0
9.05,9.1,0
8.72,8.89,1
6.99,7.28,0
7.94,7.89,0
9.63,9.14,0
7.24,7.44,0
6.71,6.84,0
9.14,9.41,0
7.7,8.07,0
9.93,9.63,0
8.23,8.45,0
8.76,8.31,0
6.81,7.1,0
9.81,9.46,0
9.06,9.27,1
8.18,7.94,0
9.41,9.56,1
8.98,9.42,0
4.83,5.01,0
8.52,8.54,0
6.78,6.71,0
6.98,6.65,0
5.02,5.14,0
8.03,8.24,0
6.65,6.49,0
9.73,9.57,1
9.45,9.3,1
7.65,7.64,0
5.61,6.01,0
8.07,8.41,1
7.39,7.1,0
9.58,9.95,0
8.2,8.63,1
9.06,8.85,0
9.07,9.44,0
8.99,8.81,0
6.49,6.73,0
8.3,8.34,1
8.2,7.8,1
8.58,8.3,0
6.36,6.79,0
9.4,8.96,0
6.46,6.01,1
5.56,5.42,0
9.49,9.23,1
7.33,7.45,0
6.62,6.67,0
7.18,7.49,0
8.31,8.77,0
7.55,7.83,0
6.42,6.9,1
4.82,5.31,0
9.74,9.38,0
7.25,7.34,0
8.3,8.29,1
6.4,6.86,0
8.32,8.75,0
6.52,6.72,0
7.69,7.79,0
8.9,9.16,1
9.33,8.9,0
5.23,5.1,0
9.04,9.25,0
10.03,9.98,1
8.89,8.96,0
6.78,6.65,0
5.74,5.43,0
6.42,5.98,0
8.06,8.23,0
9.29,9.36,0
5.26,5.72,0
7.75,7.64,0
6.92,6.43,0
5.15,5.44,0
8.9,8.65,0
7.19,7.02,0
7.93,7.8,0
4.89,5.38,1
5.95,5.48,1
7.3,7.32,0
6.45,6.8,0
7.29,7.4,0
4.85,5.21,0
9.04,9.42,1
6.11,5.72,0
9.61,9.11,1
7.94,7.8,0
8.73,9.14,1
7.65,7.93,0
8.71,8.55,0
5.23,5.41,0
5.48,5.91,0
5.42,5.45,0
7.06,6.91,0
5.92,5.76,0
6.47,6.83,1
6.83,7.03,0
7.2,6.88,0
9.8,9.84,0
6.46,6.38,0
5.23,5.23,0
7.98,8.37,0
7.6,7.61,0
10.19,9.71,1
9.14,8.91,1
8.63,8.31,1
6.84,6.43,0
9.59,9.91,0
8.57,8.21,1
8.69,9.04,1
8.46,8.25,0
5.36,5.66,0
9.49,9.53,1
8.47,8.03,0
7.68,8.09,0
9.88,9.43,0
7.09,6.74,0
5.88,5.81,0
5.13,5.05,0
5.81,5.82,0
7.5,7.41,0
8.03,8.15,0
9.2,9.26,0
8.35,8.35,0
6.87,7.36,0
8.72,9.01,0
9.32,9.35,1
5.98,6.22,0
5.21,5.1,0
8.97,8.78,1
7.18,7.56,0
7.77,7.51,0
8.1,8.25,0
8.1,7.76,0
6.44,6.24,0
6.52,6.33,0
7.76,8.01,0
7.97,7.89,0
7.16,7.49,0
6.11,5.79,0
8.39,8.81,0
6.54,6.04,0
6.19,6.06,0
8.99,9.11,0
5.62,5.49,0
8.37,8.8,0
5.6,5.62,0
6.53,6.42,0
5.7,5.64,0
9.53,9.35,0
8.33,8.05,0
9.48,9.24,0
4.7,5.11,0
9.01,8.64,0
5.57,5.42,0
7.14,7.53,0
5.31,5.26,0
9.71,9.41,1
6.42,6.74,0
7.46,7.76,0
7.38,7.03,0
4.97,5.26,0
9.7,9.97,0
7.76,7.29,0
9.7,9.33,0
5.53,5.18,0
9.27,9.39,0
6.85,7.04,0
8.36,8.21,1
9.16,9.39,0
8.92,8.77,0
7.96,8.2,0
9.59,9.44,1
8.76,8.58,0
7.54,7.53,1
5.1,5.46,0
9.07,9.22,1
5.31,5.44,0
7.45,7.33,0
9.47,9.02,0
9.35,9.2,0
9.46,9.28,1
9.97,9.73,0
5.75,6.15,0
9.22,9.66,0
6.76,6.87,0
4.96,5.1,0
5.68,5.53,0
9.15,9.14,1
10.11,9.95,0
8.84,9.06,0
8.74,9.16,0
7.3,7.15,0
9.19,9.17,0
6.19,6.19,0
6.67,6.35,0
5.76,5.57,0
5.63,5.14,0
6.35,6.04,0
5.76,5.61,0
10.1,9.91,0
8.56,8.76,1
8.75,9.23,0
8.39,8.34,0
8,8.13,0
6.61,7.11,0
9.35,9.66,1
10.16,9.98,0
5.73,5.31,0
9.06,8.86,1
4.99,5.15,0
7.92,8.14,0
8.94,8.5,0
7.24,6.77,0
7.06,7.22,0
8.38,8.02,0
7.77,8.26,0
9.65,9.19,1
9.47,9.14,1
5.16,5.5,0
6.83,7.29,0
7.49,7.42,0
6.7,6.8,0
8.27,8.52,0
7.88,7.92,0
5.79,5.4,0
8.82,8.54,1
7.89,7.87,0
9.31,9.14,1
9.36,8.99,0
7.99,8.05,0
8.56,8.42,1
4.61,5,0
9.45,9.26,0
9.18,9.44,1
6.35,6.67,0
6.47,6.34,0
10.16,10,1
8.3,8.21,0
5.44,5.75,0
8.24,8.44,0
5.58,5.48,0
7.95,8.36,0
7.64,7.72,0
5.69,5.49,0
8.7,8.61,0
9.91,9.69,1
5.99,5.69,0
7.32,6.87,0
5.16,5.34,0
9.73,9.48,0
5.18,5.61,0
6.85,7.32,0
6.82,6.48,0
5.18,5.55,0
6.77,6.28,0
8.64,8.49,0
9.73,9.58,0
6.39,6.09,0
5.1,5.28,0
6.71,7.13,0
5.17,5.47,0
9.34,9.64,1
10.01,9.71,0
7.98,8.08,0
5.4,5.23,0
9.72,9.6,0
4.89,5.26,0
9.14,9.05,0
8.78,8.91,0
8.27,8.28,0
7.21,7.46,0
5.36,5.41,0
6,6.45,0
6.06,5.76,0
7.02,6.68,0
9.88,9.88,1
4.96,5.27,0
8.92,8.99,1
10.04,9.77,1
7.72,7.45,1
8.22,8.5,1
9.3,9.15,0
9.15,8.95,1
4.87,5.29,0
6.52,6.18,0
9.18,9.27,1
9.98,9.98,0
8.31,8.63,0
8.09,7.63,1
8.16,8.35,1
6.03,5.61,0
7.39,7.7,0
7.95,7.51,0
7.1,7.03,0
5.76,5.31,0
7.57,7.56,0
9.48,9.4,0
7.38,7.51,0
6.17,6.09,0
5.66,5.38,0
8.6,9.08,0
7.77,8.1,0
9.22,9.48,1
6.34,5.94,0
9.34,8.96,1
6.51,6.46,0
6.34,6.64,0
6.72,6.66,0
8.22,8.31,0
7.08,7.56,0
6.31,5.84,0
6.63,6.63,0
9.12,9.39,0
4.98,5.22,0
5.8,5.94,0
5.53,5.09,0
8.94,8.56,0
5.64,5.62,0
5.3,5.18,0
8.74,8.55,0
6.15,6.52,0
8.86,8.8,0
5.91,6.03,0
6.61,6.25,0
7.91,7.49,0
7.29,7.52,0
7.2,7.4,1
7.46,7.33,0
7.16,7.26,0
5.65,5.88,0
9.23,9.72,0
9.28,9.7,0
5.19,5.45,0
9.28,9.47,0
9.1,9.39,0
6.8,6.35,0
5.67,5.64,0
8.01,7.76,1
7.66,7.82,0
7.1,7.45,0
10.19,9.75,0
7.52,7.34,0
5.31,5.66,0
9.91,9.85,1
9.45,9.81,0
6.32,6.05,0
9.26,9.53,0
9.12,8.95,1
7.82,8.02,0
8.06,7.6,1
8.74,8.74,0
5.36,5.36,0
6.16,5.88,0
8.33,8.7,1
7.39,7.72,0
7.34,7.45,0
7.7,7.47,0
8.64,8.63,0
6.26,5.97,0
9.77,9.6,1
8.48,8.67,0
9.63,9.4,0
5.39,5.74,0
7.31,7.64,0
8.7,8.45,1
5.47,5.24,0
8.4,8.83,0
9.75,9.91,0
8.68,8.67,0
8.96,8.66,1
5.01,5.36,0
6.8,6.49,0
9.25,8.91,0
8.44,8.81,0
10.01,9.61,0
9.41,9.47,0
7.62,7.26,0
8.56,8.27,0
8.98,9.39,0
5.57,5.19,0
5.54,5.39,0
10.17,9.83,0
5.74,6.15,0
7.75,7.52,0
7.3,7.79,0
6.5,6.53,0
9.66,9.74,1
9.11,9.24,1
5.03,5.24,0
9.79,9.75,1
6.44,6.29,0
7.74,7.72,0
7.85,7.96,0
5.23,5.09,0
6.25,5.89,0
10.34,9.88,1
6.2,5.75,0
6.44,6.02,0
6.94,6.76,0
7.08,7.3,0
4.57,5.06,0
8.38,8.51,0
9.57,9.28,0
9.13,9.59,0
9.45,9.17,1
6.61,6.41,0
7.93,8.13,1
9.09,9.2,1
10.01,9.58,1
9.96,9.99,0
5.05,5.54,0
6.79,6.91,0
9.02,9.26,0
8.41,7.94,1
5.44,5.21,0
8.88,9.07,0
6.52,6.03,0
9.29,9.75,0
9.41,9.18,0
5.61,5.87,0
6.89,7.11,0
9.17,9.46,0
7.76,7.73,0
9.82,9.5,0
7.35,7.82,0
9.17,9.59,0
7.89,8.18,0
8.75,8.6,0
7.91,7.45,0
5.26,5.24,0
5.15,5.31,0
6.49,6.37,0
8.69,8.91,0
5.98,6.18,0
5.26,5.2,0
7.09,6.86,1
8.81,8.4,0
8.56,8.62,1
9.93,9.71,0
9.87,9.72,0
6.59,6.97,0
6.01,5.68,0
5.8,5.43,0
9.69,9.6,0
7.61,7.79,0
6.28,6.61,0
7.53,7.83,0
6.94,6.45,0
5.89,6.38,0
6.16,6.1,0
5.92,5.73,0
6.04,6.21,0
6.17,6.03,0
8.03,8.42,0
7.66,8.04,0
8,8.47,0
8,8.08,0
6.34,6.82,0
10.22,9.85,0
5.13,5.04,0
5.14,5.36,0
5.4,5.14,0
9.24,9.42,0
5.56,5.24,0
10.06,9.82,0
7.28,7.19,0
6.13,5.97,0
10.14,9.98,0
8.99,9.26,1
9.4,9.45,0
8.63,8.9,0
8.29,8.2,1
6.64,6.56,1
7.01,7.27,0
7.27,7.05,0
9.58,9.47,0
9.52,9.24,1
7.47,7.81,0
8.01,8.22,0
7.7,7.98,0
8.43,8.72,1
9.04,8.59,0
6.89,7.16,0
8.59,8.7,1
8.85,8.73,0
8.05,7.71,0
7.28,7.34,0
9.05,8.72,0
8.49,8.99,0
6.08,5.76,0
7.09,7.38,0
5.16,5.61,0
9.58,9.68,0
6.06,6.43,1
7.24,7.32,1
7.4,7.58,0
7.88,8.04,0
8.94,8.53,0
5.7,5.91,0
7.93,7.71,0
5.55,5.47,0
7.64,8,0
6.9,7.24,0
6.18,6.15,0
6.11,5.7,0
9.45,9.63,0
8.03,7.58,0
6.19,5.69,0
4.59,5.06,0
7.27,7.31,0
9.63,9.76,1
9.45,9.6,0
7.79,7.93,1
7.04,6.73,0
7.62,7.91,0
6.07,6.2,0
6.47,6.07,0
8.74,9.23,1
5.85,5.46,0
5.81,5.98,0
6.24,6.18,0
5.16,5.35,0
9.85,9.95,1
5.39,5.28,0
8.97,9.44,0
5.3,5.75,0
9.72,9.65,0
8.17,8.08,1
5,5.49,0
8.68,8.52,0
9.33,9.24,0
9.17,9.38,0
7.14,7.44,0
7.62,7.41,0
5.84,5.92,0
7.99,7.69,0
5.67,5.53,0
8.78,8.65,0
5.44,5.12,0
7.26,7.04,0
5.83,5.63,0
6.97,6.98,0
5.71,5.42,0
7.49,7.47,0
8.11,8.39,1
7.74,7.58,0
7.06,7.26,0
9.24,8.77,0
6.89,7.06,0
8.13,8.45,0
6.49,6.1,0
5.36,5.21,0
5.2,5.22,0
9.19,9.68,0
7.67,7.93,0
6.89,6.4,0
7.3,7.08,0
8.73,8.87,1
5.06,5.34,0
9.4,9.04,1
8.94,9.03,0
6.55,6.45,0
10.1,9.79,1
10.06,9.67,0
5.79,5.52,0
5.73,5.58,0
6.66,6.41,0
5.61,5.85,0
7.18,7.26,0
7.98,7.84,0
7.09,7.29,0
9.37,8.98,0
8.71,8.61,1
7.17,6.75,0
6.84,7.34,1
9.47,9.61,1
9.44,9.61,0
7.47,7.44,0
6.9,7.16,0
8.38,8.26,0
9.29,8.87,0
8.97,8.58,1
7.2,7.68,0
5.15,5.31,0
7.5,7.75,0
6.58,6.69,0
8.67,8.85,1
5.92,5.86,0
5.94,6.36,0
6.58,6.74,0
8.18,8.1,1
9.32,8.91,1
9.58,9.98,1
8.83,9.06,1
6.53,6.06,0
7.96,7.88,0
8.42,8.52,1
8.21,8.65,0
8.77,9.03,1
5.33,5.42,0
6.26,6.05,0
9.35,9.13,1
8.37,8.36,1
9.09,8.62,1
7.17,7.39,0
6.09,6.17,0
7.31,7.49,0
8.78,8.86,1
6.27,6.02,0
6.36,6.38,0
4.72,5.06,0
8.06,8.39,0
5.97,5.71,0
9.89,9.93,0
4.87,5.09,1
6.25,6.25,0
8.26,8.5,0
8.29,8.69,0
9.53,9.61,1
7.79,7.34,0
9.78,9.62,1
5.01,5.38,0
5.82,6,0
5.12,5.37,0
7.11,7.42,0
5.44,5.37,0
8.39,8.84,1
10.12,9.95,0
6.84,6.7,0
8.01,8.38,1
6.91,6.5,0
7.19,7.66,1
8.2,8.48,0
9.17,9.04,0
6.67,6.79,0
8.97,9.17,1
5.67,6.04,0
6.58,6.71,0
7.53,7.12,0
8.74,8.99,0
9.03,9.48,0
7.06,6.93,0
9.89,9.69,0
8.87,8.92,0
9.46,9.57,0
5.5,5.56,0
7.08,6.87,0
9.31,9.16,1
7.06,7.4,0
9.16,9.47,1
4.94,5.1,0
8.82,8.37,0
6.88,6.61,0
9.29,9.25,1
10.09,9.76,0
8.24,7.75,1
4.69,5.08,0
8.16,7.75,0
5.74,5.54,0
8.83,8.77,0
6.71,6.84,0
7.56,7.5,0
6.3,6.24,0
5.95,5.96,0
8.02,7.57,0
8.48,8.63,1
9.07,8.73,1
5.9,5.41,0
8.46,8.87,1
8.48,8.44,0
9.34,9.25,0
5.58,5.67,0
7.36,7.52,0
7.94,7.64,0
5.12,5.43,0
7.96,7.62,0
6.6,6.35,0
9.4,9.21,0
6.43,6.61,1
9.18,8.72,1
6.03,6.48,0
8.25,8.23,0
8.75,9.23,0
9.18,9.07,1
6.97,6.64,0
7.56,7.7,1
9.28,9.31,0
5.38,5.69,0
8.85,8.88,0
7.21,7.66,0
7.45,7.47,0
8.24,8.53,1
8.8,8.8,0
10.19,9.82,0
9.3,8.87,0
7.31,7.4,0
9.01,9.41,1
9.79,9.68,0
8.69,8.33,1
5.67,5.82,0
6.14,5.85,0
8.19,7.79,0
7.18,6.78,0
8.81,8.59,0
6.63,6.52,0
7.33,7.8,0
6.29,6.04,0
8.18,8.58,1
9.06,8.88,1
10.28,9.97,1
9.48,9.78,1
7.9,7.62,0
6.16,6.59,0
7.07,6.97,0
8.74,8.82,0
8.58,8.26,0
9.64,9.5,1
7.42,6.94,0
8.58,8.16,1
9.29,9.21,1
7.65,8.05,0
7.68,7.32,0
5.97,5.89,0
5.91,5.9,0
5.55,5.97,0
6.53,6.3,0
4.96,5.11,0
9.02,8.84,0
9.27,9.52,0
8.67,8.19,0
5.1,5.16,0
5.51,5.09,0
8.79,8.96,0
8.85,9.11,0
6.95,7.22,0
4.94,5.01,0
7.98,8.22,0
6.93,6.51,0
7.22,7.57,0
5.05,5.09,0
7.62,7.9,0
5.38,5.32,0
8.75,8.94,1
8.48,8.6,0
6.45,6.88,0
6.14,6.56,0
9.53,9.34,0
8.93,8.58,1
8.67,9.11,1
6.44,6.06,0
6.66,6.87,1
8.33,8.59,0
9.02,8.9,0
8.86,8.38,0
4.92,5.34,0
7.52,7.43,0
8.16,8.65,0
5.32,5.31,0
8.07,8.04,1
8.95,9.44,0
10.41,9.95,0
8.63,8.73,0
10.1,9.98,0
7.58,7.45,0
7.12,7.33,0
7.95,7.73,0
8.48,8.49,1
6.28,6.24,0
7.13,7.34,0
8.81,8.5,0
5.16,5.1,0
7.95,7.65,0
8.13,8.43,0
10.26,9.83,1
8.38,8.58,0
8.09,8.51,0
8.78,9.21,1
6.04,5.56,0
6.1,5.61,0
7.26,7.13,0
7.76,7.99,0
5.12,5.52,0
5.82,6.1,0
7.03,7.28,0
9.54,9.59,0
8.39,8.67,1
5.71,5.3,0
6.01,6.45,0
9.94,9.92,0
7.97,8.25,0
8.08,8.22,0
9.23,8.84,0
8.14,7.91,0
8.22,8.55,1
5.13,5.32,0
7.1,6.95,0
8.49,8.41,0
7.48,7.08,0
9.48,9.66,0
6.64,6.49,0
8.87,8.83,0
7.17,7.34,0
8.28,7.83,0
10.05,9.97,0
7.28,7.53,0
8.37,8.71,1
7.57,7.49,0
4.93,5.18,0
6.32,6.4,0
5.87,5.57,1
6.75,6.33,0
6.94,7.39,0
6.2,5.75,0
6.02,6.46,0
6.69,6.86,0
9.51,9.58,0
8.51,8.27,1
9.14,8.84,0
6.05,5.82,0
7.89,7.51,1
5.76,5.6,1
5.97,6.16,0
5.82,5.79,0
7.63,7.13,0
9.82,9.43,0
7.11,6.63,0
5.05,5.22,0
7.1,7.49,0
6.79,7.1,0
5.68,5.26,0
5.17,5.51,0
5.67,5.89,0
6.28,6.45,0
5.06,5.25,0
9.59,9.67,0
5.24,5.29,0
6.34,6.21,0
5.2,5.65,0
10.4,9.93,0
8.78,8.73,0
7.61,7.88,0
4.96,5.44,0
9.66,9.72,1
6.57,6.56,0
5.76,5.59,0
6.41,6.29,0
8.03,7.9,0
7.87,8.3,0
5.78,5.52,0
8.77,8.7,0
7.67,8.05,0
8.68,8.79,1
9.74,9.27,0
7.51,7.39,0
6.97,7.29,0
5.79,5.52,0
8.12,8,1
9.06,9.51,0
9.6,9.3,0
10.03,9.66,0
10.03,9.66,0
5.88,5.86,0
8.98,8.69,0
7.24,7.33,0
9.04,8.96,0
7.53,7.47,0
6.01,5.54,0
9.35,9.65,0
6.99,7.28,0
8.47,8.18,0
6.32,6.09,0
6.38,6.87,0
7,6.67,0
5.58,5.86,0
7.62,7.91,0
8.47,8.86,0
8.09,8.18,1
7.62,7.74,0
6.31,6.09,0
7.13,6.96,0
6.36,6.63,0
6.17,5.84,0
9.74,9.92,0
8.37,8.57,1
8.24,8.61,0
5.05,5.32,0
7.14,7.14,0
6.91,6.91,0
6.21,6.35,0
5.8,5.68,0
9.42,9.08,1
5.69,6,0
6.66,6.52,0
5.12,5.44,0
7.44,7.84,1
8.28,7.95,0
9.38,9.49,1
7.04,6.86,0
6.22,6.07,0
5.29,5.1,0
9.67,9.54,0
7.66,7.99,0
4.97,5.41,0
8.78,8.39,0
8.57,8.8,0
5.78,6.01,0
4.93,5.39,0
9.71,9.3,1
5.92,6.18,0
6.13,6.22,0
5.31,5.66,0
8.19,8.36,1
7.2,7.31,0
7.51,7.91,0
7.47,7.14,0
8.79,8.98,1
7.88,7.73,0
6.11,6.47,0
9.57,9.4,0
7.36,6.96,0
6.47,6.94,0
9.84,9.6,1
9.47,9.9,0
5.32,5.18,0
5.56,5.06,0
7.35,7.51,0
6.29,5.89,0
6.31,6.54,0
7.04,6.95,0
5.08,5.11,0
6.59,6.77,0
6.63,6.46,0
8.86,8.8,1
6.82,6.67,0
9.29,9.76,0
7.13,6.84,0
7.09,6.6,0
5.68,5.85,0
4.76,5.2,0
7.01,6.91,0
6.15,6.39,0
5.56,5.4,0
8.12,8.15,0
8.41,8.27,1
5.97,5.96,0
9.27,9.63,1
8.73,9.03,0
7.17,7.41,0
7.2,6.73,0
9.39,9.19,1
6.09,6.31,0
6.16,6.61,0
7.98,7.72,0
9.47,9.18,0
8.4,8.18,0
5.5,5.96,0
7.58,7.97,0
5.1,5.14,0
8.41,8.12,1
9.04,8.95,1
6.52,6.13,0
9.7,9.6,0
8.74,8.47,1
7.85,8.35,0
6.1,5.86,0
10.2,9.78,0
9.06,8.77,1
9.1,9.25,0
9.72,9.99,1
8.88,8.39,0
9.23,8.95,0
9.79,9.34,0
5.47,5.65,0
5.9,6.17,0
8.07,8.11,1
9.81,9.38,1
9.03,9.18,0
6.21,5.91,0
7.88,7.69,0
4.84,5.05,0
9.2,9.05,0
7.59,7.51,0
6.4,6.62,0
7.73,7.73,0
5.6,5.75,0
8.54,8.59,0
9.41,9.46,0
9.34,9.47,1
7.09,7.1,0
9.92,9.67,0
6,6.38,0
4.83,5.29,0
9.89,9.66,1
8.19,7.79,0
7.2,7.31,0
9.3,9.27,0
9.47,9.15,1
7.42,6.98,0
8.49,8.26,0
8.35,8.63,1
7.58,7.82,0
9.85,9.44,1
8.65,8.87,1
8.7,8.71,1
9.35,9.58,1
8.89,9.27,0
9.04,8.62,1
7.8,7.47,0
8.25,8.23,0
9.61,9.49,0
5.51,5.93,0
9.64,9.61,0
8.48,8.92,1
8.67,8.55,0
10.13,9.95,0
7.29,7.24,0
8,8.06,0
9.28,9.56,0
7.71,7.44,0
10.11,9.68,0
5.79,5.44,0
7.02,7.49,0
10.17,9.85,0
6.23,6.57,0
7.88,7.86,0
4.59,5.04,1
7.94,8.23,0
9.28,9.25,0
7,6.63,0
8.52,8.25,0
8.24,8.67,1
6.05,6.05,0
9.46,9.84,1
7.59,7.54,0
5.51,5.06,0
5.66,5.61,0
6.39,6.17,0
9.28,9.08,0
6.87,7.2,0
8.99,8.72,0
5.4,5.48,0
7.42,7.03,0
7.84,8.14,0
5.85,6,0
6.7,6.84,0
6.43,6.1,0
7.96,7.54,0
5.01,5.26,0
9.59,9.83,1
5.26,5.49,0
9.19,8.73,0
7.29,7.29,0
5.47,5.23,0
9.97,9.77,1
6.88,6.69,0
6.8,6.73,0
8.65,8.95,0
9.8,9.48,0
5.66,5.18,0
5.06,5.27,0
7.37,6.93,0
7.9,7.87,0
8.08,8.08,0
8.99,9.48,1
5.55,5.29,0
7.39,7.85,0
5.56,5.73,1
8.51,8.92,0
7.5,7.3,0
5.05,5.27,0
5.17,5.14,0
8.27,8.68,1
8.18,8.33,1
5.82,5.37,0
6.53,6.82,0
6.86,6.68,0
6.44,6.2,0
8.82,8.56,0
8.9,8.83,0
5.7,5.61,0
7.55,7.89,0
8.57,8.08,0
8.24,7.99,1
6.9,6.59,0
7.31,7.7,0
8.95,8.48,0
7.89,7.8,0
7.48,7.34,0
8.5,8.75,0
7.85,7.73,0
5.45,5.24,0
6.14,5.81,0
8.71,9.05,0
8.55,8.84,1
7.17,7.53,0
7.9,8.18,0
5.76,5.52,0
4.61,5.01,0
5.57,5.14,0
7.64,7.21,0
7.19,7.61,0
9.28,9.74,0
6.09,5.6,0
9.61,9.86,0
7.77,8.24,0
8.1,8.37,1
5.84,5.67,0
6.22,6.17,0
7.14,7.56,0
5.11,5.36,0
9.57,9.74,0
9.11,9.52,0
7.49,7.69,0
8.69,8.5,1
7.86,7.98,0
9.36,8.9,0
6.84,6.75,0
6.43,5.95,0
8.76,9.1,0
5.51,5.18,0
9.61,9.15,0
5.18,5.05,0
7.27,6.81,0
6.39,6.64,0
9.48,9.16,1
8.01,7.86,1
9.9,9.71,0
5.6,5.15,0
8.72,9.01,1
9.11,8.64,0
7.59,7.17,0
10.16,10,0
7.77,8.13,0
7.51,7.5,0
7.52,7.48,0
9.23,9.56,0
9.72,9.93,0
6.17,6.53,0
5.47,5.53,0
7.97,8.06,0
6.31,6.21,0
5.81,5.91,0
9.52,9.74,1
6.94,7.03,0
6.58,6.88,0
6.75,6.87,0
7.84,8.12,1
8.84,9.25,0
5.85,5.62,0
6.37,6.64,0
9.23,9.35,0
7.93,7.98,0
8.55,8.58,0
9.98,9.81,0
5.96,6.4,0
9.65,9.35,0
5.43,5.88,0
10.12,9.85,1
9.59,9.26,0
7.38,7.19,0
8.94,9.26,0
10.34,9.95,0
8.84,8.84,0
6.97,7.45,0
9.54,9.67,1
9.66,9.36,0
5.88,5.66,0
5.55,5.41,0
10.22,9.75,0
5.85,5.7,0
7.8,7.84,0
7.38,7.65,0
8.11,7.65,0
6.96,7.14,0
6.49,6.75,0
6.38,6.33,0
8.23,7.76,1
9.57,9.59,1
7.31,7.16,0
6.25,6,0
6.26,5.78,0
7.94,7.58,0
7.74,8.05,0
7.34,7.73,0
9.4,9.81,0
8.62,8.99,0
7.76,8.05,0
5.91,6.09,0
8.65,8.97,0
9.09,9.25,0
6.11,5.72,0
5.36,5.55,0
8.52,8.87,0
6.42,5.99,0
7.05,6.85,0
10.1,9.99,1
6.31,5.89,0
6.83,6.96,0
5.85,5.57,0
6.9,7.29,0
7.5,7.98,0
6.43,6.22,0
6.15,5.83,0
9.38,9.37,0
6.47,6.76,0
7.81,7.44,0
8.37,8.69,0
7.27,7.41,0
9.23,9.21,0
4.91,5.29,0
6.87,7.1,0
4.81,5.05,0
9.72,9.87,0
7.64,7.58,0
9.28,9.18,0
8.54,8.63,0
8.62,8.2,0
5.85,6.32,0
8.18,8.02,0
7.43,7.52,0
7.61,7.4,0
7.62,7.73,0
7.53,8.01,0
6.98,6.67,0
9.12,9.62,0
7.18,7.31,0
6.96,6.73,0
8.83,8.77,0
5.09,5.11,0
8.99,9.39,1
6.66,6.41,0
6.77,6.68,0
9.2,8.94,1
8.84,8.98,0
8.89,8.7,1
5.89,6.14,0
9.78,9.3,1
6.52,6.08,0
7.22,7.61,0
8.25,7.89,0
8.36,8.05,1
8.98,8.79,0
5.53,5.95,0
8.82,9.02,1
7.13,7.52,0
7.57,7.93,0
7.61,7.36,0
5.65,5.88,0
8.66,8.98,1
6.88,7.3,0
8.12,8.11,0
9.09,9.52,1
10.38,9.88,1
6.33,6.68,0
8.63,8.44,1
6.58,6.15,1
5.61,5.78,0
9.46,9.22,0
6.57,6.8,0
5.35,5.03,0
5.94,5.54,0
9.26,8.78,0
6.13,6.55,0
7.88,7.67,0
6.58,6.94,0
9.78,9.5,0
5.72,5.24,0
6.55,6.96,0
8.73,8.68,0
6.19,5.96,0
9.3,8.88,1
9.46,9.44,1
6.78,6.62,0
4.81,5.02,0
10.01,9.99,0
7.26,7.15,0
8.61,8.69,0
9.5,9.7,0
4.61,5.02,0
6.88,7.1,0
9.17,9.36,0
6.63,6.82,0
5.94,5.54,0
7.22,7.03,0
4.94,5.25,0
7.23,7.01,0
6.71,7,0
9.31,9.69,1
7.85,7.59,0
9.91,9.67,0
8.63,8.21,0
5.65,6.04,0
7.09,6.83,0
5.8,5.47,0
6.4,6.1,0
4.9,5.03,1
8.66,9.03,0
9.03,9.06,1
8.39,7.9,1
6.01,5.53,0
8.91,9.01,0
7.66,7.81,0
9.83,9.82,0
9.66,9.64,1
8.39,8.79,0
9.41,9.2,0
6.94,7.12,0
6.89,6.99,0
10.1,9.67,0
7.12,7.41,0
8.96,9.17,0
9.68,9.85,1
8.54,8.54,1
6.42,6.1,1
8.99,8.84,0
9.4,9.15,0
8.81,8.75,0
9.04,8.56,0
8.7,8.49,0
8.97,9.04,1
9.17,9.64,0
6.68,6.5,0
9.24,8.93,0
7.42,7.56,0
5.03,5.08,0
7.6,7.25,0
5.76,5.99,0
5.54,5.66,0
7.97,7.94,0
9.78,9.79,1
5.84,6.14,0
5.91,6.07,0
5.75,5.85,0
6.25,5.78,0
8.97,9.25,0
